시청률,월,일,시,분
0.02805,4,16,11,20
0.0,4,16,11,40
0.0,4,16,12,0
0.0,4,16,12,20
0.0007,4,16,12,40
0.00135,4,16,13,0
0.0,4,16,13,20
0.0,4,16,13,40
0.0003,4,16,14,0
0.0,4,16,14,20
0.0,4,16,14,40
0.0,4,16,15,0
0.00135,4,16,15,20
0.0021,4,16,15,40
0.006,4,16,16,0
0.0004,4,16,16,20
0.0008,4,16,16,40
0.0,4,16,17,0
0.0,4,16,17,20
0.0,4,16,17,40
0.0,4,16,18,0
0.0,4,16,18,20
0.0,4,16,18,40
0.0,4,16,19,0
0.0018,4,16,19,20
0.0,4,16,19,40
0.00035,4,16,20,0
0.0007,4,16,20,20
0.0011,4,16,20,40
0.0009,4,16,21,0
0.0,4,16,21,20
0.0021,4,16,21,40
0.0,4,16,22,0
0.0,4,16,22,20
0.00355,4,16,22,40
0.00185,4,16,23,0
0.0008,4,16,23,20
0.0,4,16,23,40
0.00375,4,16,0,0
0.0,4,16,0,20
0.0,4,16,0,40
0.0,4,16,1,0
0.0,4,16,1,20
0.0,4,16,1,40
0.0,4,16,2,0
0.0,4,17,2,20
0.0,4,17,2,40
0.0008,4,17,3,0
0.0,4,17,3,20
0.0,4,17,3,40
0.0,4,17,4,0
0.0,4,17,4,20
0.0,4,17,4,40
0.0,4,17,5,0
0.0007,4,17,5,20
0.0011,4,17,5,40
0.0187,4,17,6,0
0.00375,4,17,6,20
0.0,4,17,6,40
0.0,4,17,7,0
0.0,4,17,7,20
0.0,4,17,7,40
0.0,4,17,8,0
0.00155,4,17,8,20
0.0,4,17,8,40
0.0011,4,17,9,0
0.0,4,17,9,20
0.0,4,17,9,40
0.0,4,17,10,0
0.0,4,17,10,20
0.0,4,17,10,40
0.0,4,17,11,0
0.0,4,17,11,20
0.0,4,17,11,40
0.0,4,17,12,0
0.0,4,17,12,20
0.0035,4,17,12,40
0.0,4,17,13,0
0.0016,4,17,13,20
0.00355,4,17,13,40
0.0,4,17,14,0
0.0032,4,17,14,20
0.0034,4,17,14,40
0.0,4,17,15,0
0.0195,4,17,15,20
0.005,4,17,15,40
0.0,4,17,16,0
0.0,4,17,16,20
0.0014,4,17,16,40
0.0004,4,17,17,0
0.0,4,17,17,20
0.0036,4,17,17,40
0.0006,4,17,18,0
0.00165,4,17,18,20
0.0,4,17,18,40
0.0038,4,17,19,0
0.00315,4,17,19,20
0.0,4,17,19,40
0.0,4,17,20,0
0.0,4,17,20,20
0.0,4,17,20,40
0.0,4,17,21,0
0.00485,4,17,21,20
0.0033,4,17,21,40
0.0,4,17,22,0
0.0,4,17,22,20
0.0,4,17,22,40
0.00175,4,17,23,0
0.00175,4,17,23,20
0.0004,4,17,23,40
0.0004,4,17,0,0
0.0,4,17,0,20
0.001,4,17,0,40
0.0,4,17,1,0
0.0,4,17,1,20
0.0,4,17,1,40
0.0,4,17,2,0
0.0,4,18,2,20
0.0056,4,18,2,40
0.016,4,18,3,0
0.016,4,18,3,20
0.0186,4,18,3,40
0.016,4,18,4,0
0.0,4,18,4,20
0.0,4,18,4,40
0.0,4,18,5,0
0.0,4,18,5,20
0.0,4,18,5,40
0.0,4,18,6,0
0.0,4,18,6,20
0.0,4,18,6,40
0.0,4,18,7,0
0.0,4,18,7,20
0.0,4,18,7,40
0.0,4,18,8,0
0.0004,4,18,8,20
0.00285,4,18,8,40
0.0028,4,18,9,0
0.0,4,18,9,20
0.0,4,18,9,40
0.0,4,18,10,0
0.006999999999999999,4,18,10,20
0.0007,4,18,10,40
0.0,4,18,11,0
0.00225,4,18,11,20
0.00235,4,18,11,40
0.0003,4,18,12,0
0.0022,4,18,12,20
0.0016,4,18,12,40
0.0,4,18,13,0
0.0,4,18,13,20
0.0,4,18,13,40
0.0007,4,18,14,0
0.00105,4,18,14,20
0.0024,4,18,14,40
0.0013,4,18,15,0
0.0,4,18,15,20
0.0,4,18,15,40
0.002,4,18,16,0
0.0026,4,18,16,20
0.00235,4,18,16,40
0.01075,4,18,17,0
0.0097,4,18,17,20
0.0045,4,18,17,40
0.0,4,18,18,0
0.0002,4,18,18,20
0.0,4,18,18,40
0.0,4,18,19,0
0.0006,4,18,19,20
0.0008,4,18,19,40
0.0,4,18,20,0
0.0,4,18,20,20
0.0027,4,18,20,40
0.0008,4,18,21,0
0.0014,4,18,21,20
0.0005,4,18,21,40
0.0,4,18,22,0
0.0,4,18,22,20
0.0,4,18,22,40
0.0,4,18,23,0
0.0016,4,18,23,20
0.0,4,18,23,40
0.0,4,18,0,0
0.0,4,18,0,20
0.0031,4,18,0,40
0.0,4,18,1,0
0.0002,4,18,1,20
0.00035,4,18,1,40
0.0,4,18,2,0
0.0432,4,19,2,20
0.0324,4,19,2,40
0.0,4,19,3,0
0.0034,4,19,3,20
0.0,4,19,3,40
0.0,4,19,4,0
0.0,4,19,4,20
0.0,4,19,4,40
0.00015,4,19,5,0
0.0005,4,19,5,20
0.0007,4,19,5,40
0.0,4,19,6,0
0.0,4,19,6,20
0.0,4,19,6,40
0.0003,4,19,7,0
0.0,4,19,7,20
0.0017,4,19,7,40
0.0,4,19,8,0
0.00145,4,19,8,20
0.00465,4,19,8,40
0.00075,4,19,9,0
0.0042,4,19,9,20
0.0071,4,19,9,40
0.0111,4,19,10,0
0.0,4,19,10,20
0.0008,4,19,10,40
0.0,4,19,11,0
0.0,4,19,11,20
0.0,4,19,11,40
0.0,4,19,12,0
0.00055,4,19,12,20
0.0007,4,19,12,40
0.0014,4,19,13,0
0.0042,4,19,13,20
0.0,4,19,13,40
0.00075,4,19,14,0
0.0044,4,19,14,20
0.0028,4,19,14,40
0.0,4,19,15,0
0.0,4,19,15,20
0.0,4,19,15,40
0.0,4,19,16,0
0.0023,4,19,16,20
0.0007,4,19,16,40
0.0008,4,19,17,0
0.00225,4,19,17,20
0.0207,4,19,17,40
0.01875,4,19,18,0
0.015,4,19,18,20
0.006,4,19,18,40
0.0004,4,19,19,0
0.0,4,19,19,20
0.002,4,19,19,40
0.0,4,19,20,0
0.0,4,19,20,20
0.0105,4,19,20,40
0.003,4,19,21,0
0.0,4,19,21,20
0.00155,4,19,21,40
0.0,4,19,22,0
0.0,4,19,22,20
0.0006,4,19,22,40
0.0,4,19,23,0
0.0,4,19,23,20
0.0,4,19,23,40
0.00165,4,19,0,0
0.00265,4,19,0,20
0.01405,4,19,0,40
0.0015,4,19,1,0
0.0,4,19,1,20
0.0,4,19,1,40
0.0,4,19,2,0
0.0,4,20,2,20
0.0003,4,20,2,40
0.00925,4,20,3,0
0.0,4,20,3,20
0.0,4,20,3,40
0.0,4,20,4,0
0.0,4,20,4,20
0.0,4,20,4,40
0.0003,4,20,5,0
0.0143,4,20,5,20
0.0052,4,20,5,40
0.0,4,20,6,0
0.0,4,20,6,20
0.0014,4,20,6,40
0.0021,4,20,7,0
0.0033,4,20,7,20
0.0009,4,20,7,40
0.0,4,20,8,0
0.00115,4,20,8,20
0.00045,4,20,8,40
0.0,4,20,9,0
0.0,4,20,9,20
0.0025,4,20,9,40
0.0039,4,20,10,0
0.00275,4,20,10,20
0.00385,4,20,10,40
0.00165,4,20,11,0
0.0,4,20,11,20
0.00175,4,20,11,40
0.0,4,20,12,0
0.00075,4,20,12,20
0.0,4,20,12,40
0.0,4,20,13,0
0.0085,4,20,13,20
0.0017,4,20,13,40
0.0,4,20,14,0
0.0033,4,20,14,20
0.0015,4,20,14,40
0.001,4,20,15,0
0.0024,4,20,15,20
0.00425,4,20,15,40
0.0,4,20,16,0
0.0,4,20,16,20
0.0006,4,20,16,40
0.0,4,20,17,0
0.0002,4,20,17,20
0.0005,4,20,17,40
0.0,4,20,18,0
0.0016,4,20,18,20
0.0,4,20,18,40
0.0,4,20,19,0
0.0024,4,20,19,20
0.0044,4,20,19,40
0.0083,4,20,20,0
0.008,4,20,20,20
0.006,4,20,20,40
0.0,4,20,21,0
0.0008,4,20,21,20
0.0092,4,20,21,40
0.0,4,20,22,0
0.0029,4,20,22,20
0.0,4,20,22,40
0.0,4,20,23,0
0.0007,4,20,23,20
0.01715,4,20,23,40
0.049,4,20,0,0
0.01225,4,20,0,20
0.018000000000000002,4,20,0,40
0.00225,4,20,1,0
0.0007,4,20,1,20
0.0096,4,20,1,40
0.0,4,20,2,0
0.0,4,21,2,20
0.0,4,21,2,40
0.00085,4,21,3,0
0.0,4,21,3,20
0.0,4,21,3,40
0.0,4,21,4,0
0.0,4,21,4,20
0.0074,4,21,4,40
0.0008,4,21,5,0
0.0,4,21,5,20
0.0,4,21,5,40
0.0,4,21,6,0
0.00125,4,21,6,20
0.0013,4,21,6,40
0.0014,4,21,7,0
0.0,4,21,7,20
0.00045,4,21,7,40
0.0053,4,21,8,0
0.0036,4,21,8,20
0.002,4,21,8,40
0.0,4,21,9,0
0.0,4,21,9,20
0.0,4,21,9,40
0.0004,4,21,10,0
0.0,4,21,10,20
0.0056,4,21,10,40
0.00375,4,21,11,0
0.00645,4,21,11,20
0.0,4,21,11,40
0.00075,4,21,12,0
0.00615,4,21,12,20
0.0009,4,21,12,40
0.00055,4,21,13,0
0.00095,4,21,13,20
0.0,4,21,13,40
0.00115,4,21,14,0
0.008,4,21,14,20
0.0,4,21,14,40
0.0,4,21,15,0
0.00095,4,21,15,20
0.0,4,21,15,40
0.00225,4,21,16,0
0.00085,4,21,16,20
0.0016,4,21,16,40
0.011000000000000001,4,21,17,0
0.0134,4,21,17,20
0.0122,4,21,17,40
0.0121,4,21,18,0
0.01145,4,21,18,20
0.01145,4,21,18,40
0.0104,4,21,19,0
0.0006,4,21,19,20
0.0008,4,21,19,40
0.0,4,21,20,0
0.0,4,21,20,20
0.0,4,21,20,40
0.0,4,21,21,0
0.00225,4,21,21,20
0.0029,4,21,21,40
0.0,4,21,22,0
0.0003,4,21,22,20
0.0084,4,21,22,40
0.0,4,21,23,0
0.0,4,21,23,20
0.0,4,21,23,40
0.0,4,21,0,0
0.00155,4,21,0,20
0.00405,4,21,0,40
0.0,4,21,1,0
0.0095,4,21,1,20
0.0021,4,21,1,40
0.0,4,21,2,0
0.0,4,22,2,20
0.0,4,22,2,40
0.0,4,22,3,0
0.0,4,22,3,20
0.0,4,22,3,40
0.0,4,22,4,0
0.0,4,22,4,20
0.0,4,22,4,40
0.0,4,22,5,0
0.0,4,22,5,20
0.0008,4,22,5,40
0.004,4,22,6,0
0.0027,4,22,6,20
0.0,4,22,6,40
0.0003,4,22,7,0
0.00055,4,22,7,20
0.00445,4,22,7,40
0.0021,4,22,8,0
0.0,4,22,8,20
0.0,4,22,8,40
0.0,4,22,9,0
0.00075,4,22,9,20
0.0,4,22,9,40
0.0,4,22,10,0
0.0019,4,22,10,20
0.0,4,22,10,40
0.0015,4,22,11,0
0.0005,4,22,11,20
0.0,4,22,11,40
0.0017,4,22,12,0
0.00165,4,22,12,20
0.0,4,22,12,40
0.0,4,22,13,0
0.0006,4,22,13,20
0.0,4,22,13,40
0.0,4,22,14,0
0.0,4,22,14,20
0.0013,4,22,14,40
0.03125,4,22,15,0
0.00865,4,22,15,20
0.01645,4,22,15,40
0.0145,4,22,16,0
0.0116,4,22,16,20
0.01,4,22,16,40
0.01,4,22,17,0
0.01,4,22,17,20
0.022000000000000002,4,22,17,40
0.01,4,22,18,0
0.01,4,22,18,20
0.0,4,22,18,40
0.0,4,22,19,0
0.0,4,22,19,20
0.0,4,22,19,40
0.00925,4,22,20,0
0.01595,4,22,20,20
0.00415,4,22,20,40
0.0008,4,22,21,0
0.0,4,22,21,20
0.0,4,22,21,40
0.0061,4,22,22,0
0.00745,4,22,22,20
0.0005,4,22,22,40
0.00415,4,22,23,0
0.0021,4,22,23,20
0.0016,4,22,23,40
0.0006,4,22,0,0
0.0,4,22,0,20
0.0,4,22,0,40
0.0,4,22,1,0
0.01105,4,22,1,20
0.017,4,22,1,40
0.0,4,22,2,0
0.0007,4,23,2,20
0.0045,4,23,2,40
0.00095,4,23,3,0
0.0,4,23,3,20
0.0,4,23,3,40
0.0025,4,23,4,0
0.0,4,23,4,20
0.0,4,23,4,40
0.0,4,23,5,0
0.0,4,23,5,20
0.0,4,23,5,40
0.0,4,23,6,0
0.0054,4,23,6,20
0.0185,4,23,6,40
0.0036,4,23,7,0
0.0025,4,23,7,20
0.0,4,23,7,40
0.01035,4,23,8,0
0.00655,4,23,8,20
0.0155,4,23,8,40
0.0091,4,23,9,0
0.0,4,23,9,20
0.0,4,23,9,40
0.0008,4,23,10,0
0.00205,4,23,10,20
0.0,4,23,10,40
0.0025,4,23,11,0
0.0013,4,23,11,20
0.0007,4,23,11,40
0.0009,4,23,12,0
0.0,4,23,12,20
0.0,4,23,12,40
0.0,4,23,13,0
0.0,4,23,13,20
0.00075,4,23,13,40
0.00025,4,23,14,0
0.00285,4,23,14,20
0.0,4,23,14,40
0.00075,4,23,15,0
0.0064,4,23,15,20
0.0195,4,23,15,40
0.0,4,23,16,0
0.00155,4,23,16,20
0.0035,4,23,16,40
0.0048,4,23,17,0
0.00025,4,23,17,20
0.0016,4,23,17,40
0.0003,4,23,18,0
0.0012,4,23,18,20
0.0,4,23,18,40
0.0,4,23,19,0
0.00375,4,23,19,20
0.0013,4,23,19,40
0.0007,4,23,20,0
0.0051,4,23,20,20
0.0055,4,23,20,40
0.0,4,23,21,0
0.0,4,23,21,20
0.00105,4,23,21,40
0.0,4,23,22,0
0.00065,4,23,22,20
0.0,4,23,22,40
0.0007,4,23,23,0
0.0,4,23,23,20
0.0063,4,23,23,40
0.0,4,23,0,0
0.0021,4,23,0,20
0.0,4,23,0,40
0.0,4,23,1,0
0.0,4,23,1,20
0.0,4,23,1,40
0.00595,4,23,2,0
0.0,4,24,2,20
0.0,4,24,2,40
0.0,4,24,3,0
0.0,4,24,3,20
0.0,4,24,3,40
0.0,4,24,4,0
0.0017,4,24,4,20
0.0009,4,24,4,40
0.0,4,24,5,0
0.0,4,24,5,20
0.0,4,24,5,40
0.00405,4,24,6,0
0.0,4,24,6,20
0.0,4,24,6,40
0.0014,4,24,7,0
0.0003,4,24,7,20
0.0,4,24,7,40
0.0,4,24,8,0
0.0006,4,24,8,20
0.0008,4,24,8,40
0.0006,4,24,9,0
0.02795,4,24,9,20
0.0273,4,24,9,40
0.0112,4,24,10,0
0.0,4,24,10,20
0.00765,4,24,10,40
0.0,4,24,11,0
0.00035,4,24,11,20
0.0,4,24,11,40
0.00165,4,24,12,0
0.00015,4,24,12,20
0.0174,4,24,12,40
0.0016,4,24,13,0
0.0,4,24,13,20
0.0008,4,24,13,40
0.0002,4,24,14,0
0.0,4,24,14,20
0.0,4,24,14,40
0.0003,4,24,15,0
0.0,4,24,15,20
0.0,4,24,15,40
0.0,4,24,16,0
0.0,4,24,16,20
0.0,4,24,16,40
0.0,4,24,17,0
0.00345,4,24,17,20
0.0042,4,24,17,40
0.0,4,24,18,0
0.0,4,24,18,20
0.0,4,24,18,40
0.00345,4,24,19,0
0.00185,4,24,19,20
0.0,4,24,19,40
0.002,4,24,20,0
0.0,4,24,20,20
0.0,4,24,20,40
0.0,4,24,21,0
0.00195,4,24,21,20
0.0,4,24,21,40
0.0066,4,24,22,0
0.0,4,24,22,20
0.0,4,24,22,40
0.0,4,24,23,0
0.0,4,24,23,20
0.0,4,24,23,40
0.00125,4,24,0,0
0.0,4,24,0,20
0.0,4,24,0,40
0.0014,4,24,1,0
0.0029,4,24,1,20
0.0012,4,24,1,40
0.0,4,24,2,0
0.0,4,25,2,20
0.0,4,25,2,40
0.0,4,25,3,0
0.0,4,25,3,20
0.0,4,25,3,40
0.0,4,25,4,0
0.0,4,25,4,20
0.0,4,25,4,40
0.0,4,25,5,0
0.0,4,25,5,20
0.0,4,25,5,40
0.0,4,25,6,0
0.0,4,25,6,20
0.0018,4,25,6,40
0.0016,4,25,7,0
0.0,4,25,7,20
0.00115,4,25,7,40
0.0,4,25,8,0
0.0,4,25,8,20
0.0,4,25,8,40
0.0003,4,25,9,0
0.00015,4,25,9,20
0.0,4,25,9,40
0.0,4,25,10,0
0.0003,4,25,10,20
0.0,4,25,10,40
0.0089,4,25,11,0
0.0457,4,25,11,20
0.02165,4,25,11,40
0.0,4,25,12,0
0.0,4,25,12,20
0.0,4,25,12,40
0.0003,4,25,13,0
0.0,4,25,13,20
0.0039,4,25,13,40
0.0,4,25,14,0
0.00055,4,25,14,20
0.00135,4,25,14,40
0.00555,4,25,15,0
0.00355,4,25,15,20
0.0,4,25,15,40
0.0,4,25,16,0
0.0,4,25,16,20
0.00155,4,25,16,40
0.00065,4,25,17,0
0.0,4,25,17,20
0.00135,4,25,17,40
0.00035,4,25,18,0
0.0,4,25,18,20
0.0008,4,25,18,40
0.0,4,25,19,0
0.0,4,25,19,20
0.0,4,25,19,40
0.0,4,25,20,0
0.0,4,25,20,20
0.00025,4,25,20,40
0.00065,4,25,21,0
0.0,4,25,21,20
0.0006,4,25,21,40
0.0009,4,25,22,0
0.0,4,25,22,20
0.0,4,25,22,40
0.0,4,25,23,0
0.0,4,25,23,20
0.00065,4,25,23,40
0.0,4,25,0,0
0.0015,4,25,0,20
0.003,4,25,0,40
0.0,4,25,1,0
0.0,4,25,1,20
0.0004,4,25,1,40
0.0,4,25,2,0
0.0,4,26,2,20
0.0,4,26,2,40
0.0,4,26,3,0
0.0,4,26,3,20
0.0021,4,26,3,40
0.0,4,26,4,0
0.0,4,26,4,20
0.0,4,26,4,40
0.0,4,26,5,0
0.0,4,26,5,20
0.0,4,26,5,40
0.0,4,26,6,0
0.0,4,26,6,20
0.0,4,26,6,40
0.0,4,26,7,0
0.0,4,26,7,20
0.0019,4,26,7,40
0.0,4,26,8,0
0.0,4,26,8,20
0.0,4,26,8,40
0.0,4,26,9,0
0.0008,4,26,9,20
0.0,4,26,9,40
0.0061,4,26,10,0
0.0,4,26,10,20
0.0,4,26,10,40
0.0,4,26,11,0
0.0035,4,26,11,20
0.00045,4,26,11,40
0.0027,4,26,12,0
0.0014,4,26,12,20
0.0105,4,26,12,40
0.00025,4,26,13,0
0.00565,4,26,13,20
0.0028,4,26,13,40
0.0023,4,26,14,0
0.0054,4,26,14,20
0.0,4,26,14,40
0.00085,4,26,15,0
0.0,4,26,15,20
0.00035,4,26,15,40
0.0007,4,26,16,0
0.00025,4,26,16,20
0.0016,4,26,16,40
0.0021,4,26,17,0
0.0,4,26,17,20
0.0024,4,26,17,40
0.0018,4,26,18,0
0.0008,4,26,18,20
0.0,4,26,18,40
0.0,4,26,19,0
0.00125,4,26,19,20
0.0,4,26,19,40
0.0,4,26,20,0
0.0051,4,26,20,20
0.0015,4,26,20,40
0.0,4,26,21,0
0.0108,4,26,21,20
0.00025,4,26,21,40
0.0,4,26,22,0
0.0,4,26,22,20
0.0,4,26,22,40
0.00035,4,26,23,0
0.00165,4,26,23,20
0.00055,4,26,23,40
0.00075,4,26,0,0
0.0,4,26,0,20
0.0016,4,26,0,40
0.0,4,26,1,0
0.0,4,26,1,20
0.0,4,26,1,40
0.0,4,26,2,0
0.0,4,27,2,20
0.0,4,27,2,40
0.0,4,27,3,0
0.0,4,27,3,20
0.001,4,27,3,40
0.0,4,27,4,0
0.0,4,27,4,20
0.0,4,27,4,40
0.0036,4,27,5,0
0.0,4,27,5,20
0.0,4,27,5,40
0.0,4,27,6,0
0.0,4,27,6,20
0.0,4,27,6,40
0.00055,4,27,7,0
0.0,4,27,7,20
0.0,4,27,7,40
0.0,4,27,8,0
0.0,4,27,8,20
0.00435,4,27,8,40
0.0058,4,27,9,0
0.0149,4,27,9,20
0.0,4,27,9,40
0.0,4,27,10,0
0.00025,4,27,10,20
0.00125,4,27,10,40
0.00275,4,27,11,0
0.00555,4,27,11,20
0.00075,4,27,11,40
0.0056,4,27,12,0
0.0105,4,27,12,20
0.0,4,27,12,40
0.0,4,27,13,0
0.0,4,27,13,20
0.0,4,27,13,40
0.001,4,27,14,0
0.0,4,27,14,20
0.0,4,27,14,40
0.0,4,27,15,0
0.00075,4,27,15,20
0.0,4,27,15,40
0.00075,4,27,16,0
0.0,4,27,16,20
0.0024,4,27,16,40
0.01965,4,27,17,0
0.0,4,27,17,20
0.00125,4,27,17,40
0.0,4,27,18,0
0.0008,4,27,18,20
0.00165,4,27,18,40
0.0011,4,27,19,0
0.0044,4,27,19,20
0.0004,4,27,19,40
0.0,4,27,20,0
0.0,4,27,20,20
0.0,4,27,20,40
0.0,4,27,21,0
0.0118,4,27,21,20
0.00845,4,27,21,40
0.0,4,27,22,0
0.0012,4,27,22,20
0.01565,4,27,22,40
0.001,4,27,23,0
0.0,4,27,23,20
0.00345,4,27,23,40
0.00025,4,27,0,0
0.0,4,27,0,20
0.00095,4,27,0,40
0.0,4,27,1,0
0.0,4,27,1,20
0.0,4,27,1,40
0.0021,4,27,2,0
0.0,4,28,2,20
0.0,4,28,2,40
0.0,4,28,3,0
0.0,4,28,3,20
0.0,4,28,3,40
0.0,4,28,4,0
0.0,4,28,4,20
0.0,4,28,4,40
0.0,4,28,5,0
0.0,4,28,5,20
0.0,4,28,5,40
0.0,4,28,6,0
0.0,4,28,6,20
0.0,4,28,6,40
0.0036,4,28,7,0
0.0087,4,28,7,20
0.0018,4,28,7,40
0.0,4,28,8,0
0.0,4,28,8,20
0.0,4,28,8,40
0.0,4,28,9,0
0.0,4,28,9,20
0.0,4,28,9,40
0.0034,4,28,10,0
0.0005,4,28,10,20
0.00375,4,28,10,40
0.0178,4,28,11,0
0.028999999999999998,4,28,11,20
0.0165,4,28,11,40
0.00075,4,28,12,0
0.0,4,28,12,20
0.0,4,28,12,40
0.00065,4,28,13,0
0.00635,4,28,13,20
0.0014,4,28,13,40
0.0,4,28,14,0
0.0,4,28,14,20
0.0,4,28,14,40
0.0,4,28,15,0
0.0235,4,28,15,20
0.0014,4,28,15,40
0.0,4,28,16,0
0.00065,4,28,16,20
0.0105,4,28,16,40
0.0111,4,28,17,0
0.015,4,28,17,20
0.02115,4,28,17,40
0.0058,4,28,18,0
0.0,4,28,18,20
0.0015,4,28,18,40
0.00785,4,28,19,0
0.00545,4,28,19,20
0.0229,4,28,19,40
0.0037,4,28,20,0
0.0016,4,28,20,20
0.0,4,28,20,40
0.0,4,28,21,0
0.00015,4,28,21,20
0.0,4,28,21,40
0.0,4,28,22,0
0.0019,4,28,22,20
0.0,4,28,22,40
0.0,4,28,23,0
0.01175,4,28,23,20
0.0,4,28,23,40
0.0,4,28,0,0
0.002,4,28,0,20
0.0004,4,28,0,40
0.0053,4,28,1,0
0.0,4,28,1,20
0.0,4,28,1,40
0.0,4,28,2,0
0.0,4,29,2,20
0.0,4,29,2,40
0.0045,4,29,3,0
0.0,4,29,3,20
0.0,4,29,3,40
0.0,4,29,4,0
0.0,4,29,4,20
0.0,4,29,4,40
0.0036,4,29,5,0
0.0,4,29,5,20
0.0,4,29,5,40
0.00125,4,29,6,0
0.0014,4,29,6,20
0.0,4,29,6,40
0.003,4,29,7,0
0.0014,4,29,7,20
0.00065,4,29,7,40
0.0007,4,29,8,0
0.0,4,29,8,20
0.0,4,29,8,40
0.0,4,29,9,0
0.0,4,29,9,20
0.00265,4,29,9,40
0.01035,4,29,10,0
0.0041,4,29,10,20
0.0,4,29,10,40
0.0,4,29,11,0
0.00075,4,29,11,20
0.0006,4,29,11,40
0.00075,4,29,12,0
0.0,4,29,12,20
0.0,4,29,12,40
0.0,4,29,13,0
0.0007,4,29,13,20
0.0008,4,29,13,40
0.0012,4,29,14,0
0.0,4,29,14,20
0.0,4,29,14,40
0.00205,4,29,15,0
0.0,4,29,15,20
0.00705,4,29,15,40
0.0,4,29,16,0
0.0,4,29,16,20
0.00905,4,29,16,40
0.0013,4,29,17,0
0.0034,4,29,17,20
0.0,4,29,17,40
0.0,4,29,18,0
0.0018,4,29,18,20
0.0,4,29,18,40
0.0004,4,29,19,0
0.0031,4,29,19,20
0.0031,4,29,19,40
0.0009,4,29,20,0
0.0029,4,29,20,20
0.0009,4,29,20,40
0.00115,4,29,21,0
0.0,4,29,21,20
0.0012,4,29,21,40
0.00175,4,29,22,0
0.00035,4,29,22,20
0.0,4,29,22,40
0.0,4,29,23,0
0.0018,4,29,23,20
0.0014,4,29,23,40
0.0016,4,29,0,0
0.00125,4,29,0,20
0.0,4,29,0,40
0.0,4,29,1,0
0.0,4,29,1,20
0.0,4,29,1,40
0.0,4,29,2,0
0.0,4,30,2,20
0.0,4,30,2,40
0.0,4,30,3,0
0.0,4,30,3,20
0.0003,4,30,3,40
0.0,4,30,4,0
0.0,4,30,4,20
0.0,4,30,4,40
0.0,4,30,5,0
0.0,4,30,5,20
0.0,4,30,5,40
0.0,4,30,6,0
0.0,4,30,6,20
0.0013,4,30,6,40
0.0,4,30,7,0
0.0,4,30,7,20
0.0063,4,30,7,40
0.0,4,30,8,0
0.0,4,30,8,20
0.0017,4,30,8,40
0.0,4,30,9,0
0.0016,4,30,9,20
0.00555,4,30,9,40
0.0,4,30,10,0
0.0,4,30,10,20
0.00945,4,30,10,40
0.00125,4,30,11,0
0.00175,4,30,11,20
0.0,4,30,11,40
0.0049,4,30,12,0
0.0014,4,30,12,20
0.00055,4,30,12,40
0.0016,4,30,13,0
0.00385,4,30,13,20
0.0,4,30,13,40
0.00135,4,30,14,0
0.003,4,30,14,20
0.00665,4,30,14,40
0.0091,4,30,15,0
0.0,4,30,15,20
0.0013,4,30,15,40
0.0,4,30,16,0
0.00285,4,30,16,20
0.0019,4,30,16,40
0.02845,4,30,17,0
0.0104,4,30,17,20
0.0015,4,30,17,40
0.0,4,30,18,0
0.0,4,30,18,20
0.00025,4,30,18,40
0.0,4,30,19,0
0.0,4,30,19,20
0.0,4,30,19,40
0.0,4,30,20,0
0.0,4,30,20,20
0.0011,4,30,20,40
0.0,4,30,21,0
0.0015,4,30,21,20
0.0019,4,30,21,40
0.0,4,30,22,0
0.0,4,30,22,20
0.0,4,30,22,40
0.0015,4,30,23,0
0.0,4,30,23,20
0.0,4,30,23,40
0.0096,4,30,0,0
0.0,4,30,0,20
0.0026,4,30,0,40
0.0026,4,30,1,0
0.0,4,30,1,20
0.0,4,30,1,40
0.0,4,30,2,0
0.0028,5,1,2,20
0.0,5,1,2,40
0.0,5,1,3,0
0.00435,5,1,3,20
0.0,5,1,3,40
0.0,5,1,4,0
0.0015,5,1,4,20
0.0,5,1,4,40
0.0018,5,1,5,0
0.0,5,1,5,20
0.0,5,1,5,40
0.00085,5,1,6,0
0.0,5,1,6,20
0.0,5,1,6,40
0.0,5,1,7,0
0.0077,5,1,7,20
0.0,5,1,7,40
0.0108,5,1,8,0
0.022000000000000002,5,1,8,20
0.02185,5,1,8,40
0.023,5,1,9,0
0.023,5,1,9,20
0.02185,5,1,9,40
0.03195,5,1,10,0
0.0162,5,1,10,20
0.0,5,1,10,40
0.0,5,1,11,0
0.0005,5,1,11,20
0.0,5,1,11,40
0.0007,5,1,12,0
0.00255,5,1,12,20
0.0,5,1,12,40
0.0022,5,1,13,0
0.0026,5,1,13,20
0.0003,5,1,13,40
0.00445,5,1,14,0
0.0052,5,1,14,20
0.00265,5,1,14,40
0.0,5,1,15,0
0.0052,5,1,15,20
0.0017,5,1,15,40
0.0104,5,1,16,0
0.004,5,1,16,20
0.0,5,1,16,40
0.00105,5,1,17,0
0.00115,5,1,17,20
0.0063,5,1,17,40
0.0072,5,1,18,0
0.00425,5,1,18,20
0.0,5,1,18,40
0.0,5,1,19,0
0.0,5,1,19,20
0.0,5,1,19,40
0.0,5,1,20,0
0.0065,5,1,20,20
0.01095,5,1,20,40
0.01465,5,1,21,0
0.0,5,1,21,20
0.0026,5,1,21,40
0.0,5,1,22,0
0.0048,5,1,22,20
0.0042,5,1,22,40
0.0,5,1,23,0
0.0015,5,1,23,20
0.0,5,1,23,40
0.0,5,1,0,0
0.0,5,1,0,20
