朝楼,矫埃,矫没伏
3岿2老,13:20,0.0004
3岿2老,13:40,0
3岿2老,14:00,0.00075
3岿2老,14:20,0.00125
3岿2老,14:40,0.0011
3岿2老,15:00,0.01875
3岿2老,15:20,0.0189
3岿2老,15:40,0.0034
3岿2老,16:00,0.0007
3岿2老,16:20,0.00055
3岿2老,16:40,0.00175
3岿2老,17:00,0.0016
3岿2老,17:20,0.00495
3岿2老,17:40,0.00165
3岿2老,18:00,0.0056
3岿2老,18:20,0.0006
3岿2老,18:40,0.0006
3岿2老,19:00,0.0006
3岿2老,19:20,0
3岿2老,19:40,0.0024
3岿2老,20:00,0.0015
3岿2老,20:20,0
3岿2老,20:40,0
3岿2老,21:00,0.002
3岿2老,21:20,0
3岿2老,21:40,0
3岿2老,22:00,0.0012
3岿2老,22:20,0
3岿2老,22:40,0.0004
3岿2老,23:00,0.0016
3岿2老,23:20,0.0015
3岿2老,23:40,0.00045
3岿2老,0:00,0.0007
3岿2老,0:20,0.00575
3岿2老,0:40,0.012
3岿2老,1:00,0.00065
3岿2老,1:20,0.0022
3岿2老,1:40,0
3岿2老,2:00,0.0009
3岿3老,2:20,0
3岿3老,2:40,0.0014
3岿3老,3:00,0
3岿3老,3:20,0.0006
3岿3老,3:40,0
3岿3老,4:00,0
3岿3老,4:20,0
3岿3老,4:40,0
3岿3老,5:00,0
3岿3老,5:20,0.00035
3岿3老,5:40,0
3岿3老,6:00,0
3岿3老,6:20,0
3岿3老,6:40,0.0004
3岿3老,7:00,0
3岿3老,7:20,0.01065
3岿3老,7:40,0.0013
3岿3老,8:00,0
3岿3老,8:20,0.0021
3岿3老,8:40,0.0119
3岿3老,9:00,0.0007
3岿3老,9:20,0.00275
3岿3老,9:40,0.009
3岿3老,10:00,0.00515
3岿3老,10:20,0.0006
3岿3老,10:40,0.01305
3岿3老,11:00,0.0051
3岿3老,11:20,0.0009
3岿3老,11:40,0.0046
3岿3老,12:00,0
3岿3老,12:20,0.00055
3岿3老,12:40,0.0023
3岿3老,13:00,0
3岿3老,13:20,0.003
3岿3老,13:40,0.0012
3岿3老,14:00,0.00635
3岿3老,14:20,0.00185
3岿3老,14:40,0.0029
3岿3老,15:00,0.00055
3岿3老,15:20,0.00225
3岿3老,15:40,0.00125
3岿3老,16:00,0.00055
3岿3老,16:20,0.0077
3岿3老,16:40,0.0206
3岿3老,17:00,0.012
3岿3老,17:20,0.0081
3岿3老,17:40,0.0019
3岿3老,18:00,0
3岿3老,18:20,0
3岿3老,18:40,0.00225
3岿3老,19:00,0.0049
3岿3老,19:20,0
3岿3老,19:40,0
3岿3老,20:00,0.0026
3岿3老,20:20,0
3岿3老,20:40,0
3岿3老,21:00,0
3岿3老,21:20,0.00055
3岿3老,21:40,0.00195
3岿3老,22:00,0.00055
3岿3老,22:20,0
3岿3老,22:40,0.00265
3岿3老,23:00,0.0088
3岿3老,23:20,0.0057
3岿3老,23:40,0.0019
3岿3老,0:00,0
3岿3老,0:20,0
3岿3老,0:40,0
3岿3老,1:00,0
3岿3老,1:20,0.0007
3岿3老,1:40,0.0022
3岿3老,2:00,0
3岿4老,2:20,0.0019
3岿4老,2:40,0
3岿4老,3:00,0
3岿4老,3:20,0
3岿4老,3:40,0
3岿4老,4:00,0
3岿4老,4:20,0.00315
3岿4老,4:40,0.007
3岿4老,5:00,0.0028
3岿4老,5:20,0
3岿4老,5:40,0
3岿4老,6:00,0
3岿4老,6:20,0.00085
3岿4老,6:40,0
3岿4老,7:00,0
3岿4老,7:20,0
3岿4老,7:40,0.0028
3岿4老,8:00,0.0136
3岿4老,8:20,0.0056
3岿4老,8:40,0
3岿4老,9:00,0.0013
3岿4老,9:20,0
3岿4老,9:40,0
3岿4老,10:00,0
3岿4老,10:20,0.0013
3岿4老,10:40,0
3岿4老,11:00,0
3岿4老,11:20,0.02545
3岿4老,11:40,0.0398
3岿4老,12:00,0.0451
3岿4老,12:20,0.01055
3岿4老,12:40,0
3岿4老,13:00,0.0081
3岿4老,13:20,0.0223
3岿4老,13:40,0.0008
3岿4老,14:00,0.0022
3岿4老,14:20,0
3岿4老,14:40,0.0082
3岿4老,15:00,0
3岿4老,15:20,0
3岿4老,15:40,0.00345
3岿4老,16:00,0.00575
3岿4老,16:20,0.0004
3岿4老,16:40,0
3岿4老,17:00,0
3岿4老,17:20,0.00955
3岿4老,17:40,0.0014
3岿4老,18:00,0.00205
3岿4老,18:20,0
3岿4老,18:40,0
3岿4老,19:00,0.00035
3岿4老,19:20,0
3岿4老,19:40,0
3岿4老,20:00,0.0034
3岿4老,20:20,0.00205
3岿4老,20:40,0
3岿4老,21:00,0.0009
3岿4老,21:20,0.00235
3岿4老,21:40,0
3岿4老,22:00,0
3岿4老,22:20,0
3岿4老,22:40,0.00745
3岿4老,23:00,0.00085
3岿4老,23:20,0
3岿4老,23:40,0.0055
3岿4老,0:00,0.0078
3岿4老,0:20,0.0084
3岿4老,0:40,0.0104
3岿4老,1:00,0.0387
3岿4老,1:20,0.00925
3岿4老,1:40,0.00985
3岿4老,2:00,0
3岿5老,2:20,0.01
3岿5老,2:40,0.01
3岿5老,3:00,0.0118
3岿5老,3:20,0.01
3岿5老,3:40,0.01
3岿5老,4:00,0.004
3岿5老,4:20,0
3岿5老,4:40,0
3岿5老,5:00,0
3岿5老,5:20,0
3岿5老,5:40,0.0007
3岿5老,6:00,0
3岿5老,6:20,0
3岿5老,6:40,0.0008
3岿5老,7:00,0.00045
3岿5老,7:20,0.0003
3岿5老,7:40,0
3岿5老,8:00,0
3岿5老,8:20,0.0008
3岿5老,8:40,0.00325
3岿5老,9:00,0
3岿5老,9:20,0
3岿5老,9:40,0
3岿5老,10:00,0
3岿5老,10:20,0.0006
3岿5老,10:40,0.00125
3岿5老,11:00,0
3岿5老,11:20,0.0015
3岿5老,11:40,0.0015
3岿5老,12:00,0
3岿5老,12:20,0
3岿5老,12:40,0
3岿5老,13:00,0
3岿5老,13:20,0
3岿5老,13:40,0.00075
3岿5老,14:00,0.00655
3岿5老,14:20,0.0113
3岿5老,14:40,0.0045
3岿5老,15:00,0
3岿5老,15:20,0
3岿5老,15:40,0.0012
3岿5老,16:00,0.0089
3岿5老,16:20,0.00235
3岿5老,16:40,0.00135
3岿5老,17:00,0
3岿5老,17:20,0.0017
3岿5老,17:40,0.00075
3岿5老,18:00,0.0034
3岿5老,18:20,0.00765
3岿5老,18:40,0.0062
3岿5老,19:00,0
3岿5老,19:20,0
3岿5老,19:40,0
3岿5老,20:00,0.0015
3岿5老,20:20,0
3岿5老,20:40,0.0015
3岿5老,21:00,0.03835
3岿5老,21:20,0.00665
3岿5老,21:40,0.0011
3岿5老,22:00,0
3岿5老,22:20,0.0018
3岿5老,22:40,0.0034
3岿5老,23:00,0
3岿5老,23:20,0.0126
3岿5老,23:40,0
3岿5老,0:00,0
3岿5老,0:20,0
3岿5老,0:40,0.00045
3岿5老,1:00,0
3岿5老,1:20,0.0076
3岿5老,1:40,0.0018
3岿5老,2:00,0.02175
3岿6老,2:20,0.0009
3岿6老,2:40,0.00145
3岿6老,3:00,0
3岿6老,3:20,0
3岿6老,3:40,0.026
3岿6老,4:00,0.0266
3岿6老,4:20,0.0313
3岿6老,4:40,0.03195
3岿6老,5:00,0.0172
3岿6老,5:20,0.006
3岿6老,5:40,0.002
3岿6老,6:00,0
3岿6老,6:20,0
3岿6老,6:40,0
3岿6老,7:00,0.0016
3岿6老,7:20,0
3岿6老,7:40,0.0033
3岿6老,8:00,0
3岿6老,8:20,0
3岿6老,8:40,0
3岿6老,9:00,0
3岿6老,9:20,0.0018
3岿6老,9:40,0.012
3岿6老,10:00,0.0199
3岿6老,10:20,0.0107
3岿6老,10:40,0.01205
3岿6老,11:00,0.0028
3岿6老,11:20,0
3岿6老,11:40,0.0019
3岿6老,12:00,0
3岿6老,12:20,0.0015
3岿6老,12:40,0
3岿6老,13:00,0.00555
3岿6老,13:20,0.00285
3岿6老,13:40,0.001
3岿6老,14:00,0
3岿6老,14:20,0
3岿6老,14:40,0
3岿6老,15:00,0.0022
3岿6老,15:20,0.0022
3岿6老,15:40,0.00165
3岿6老,16:00,0.0002
3岿6老,16:20,0.00205
3岿6老,16:40,0.00755
3岿6老,17:00,0.0021
3岿6老,17:20,0
3岿6老,17:40,0.0031
3岿6老,18:00,0
3岿6老,18:20,0
3岿6老,18:40,0.0042
3岿6老,19:00,0.01505
3岿6老,19:20,0.01585
3岿6老,19:40,0.002
3岿6老,20:00,0.00075
3岿6老,20:20,0
3岿6老,20:40,0.0004
3岿6老,21:00,0.0009
3岿6老,21:20,0.0074
3岿6老,21:40,0.0122
3岿6老,22:00,0.001
3岿6老,22:20,0
3岿6老,22:40,0
3岿6老,23:00,0.00025
3岿6老,23:20,0.00045
3岿6老,23:40,0
3岿6老,0:00,0.0016
3岿6老,0:20,0.0007
3岿6老,0:40,0
3岿6老,1:00,0.014
3岿6老,1:20,0.0084
3岿6老,1:40,0
3岿6老,2:00,0
3岿7老,2:20,0
3岿7老,2:40,0
3岿7老,3:00,0
3岿7老,3:20,0
3岿7老,3:40,0
3岿7老,4:00,0
3岿7老,4:20,0
3岿7老,4:40,0
3岿7老,5:00,0
3岿7老,5:20,0
3岿7老,5:40,0
3岿7老,6:00,0.0002
3岿7老,6:20,0
3岿7老,6:40,0
3岿7老,7:00,0.0011
3岿7老,7:20,0
3岿7老,7:40,0.00045
3岿7老,8:00,0.00185
3岿7老,8:20,0
3岿7老,8:40,0
3岿7老,9:00,0
3岿7老,9:20,0.006
3岿7老,9:40,0
3岿7老,10:00,0.00055
3岿7老,10:20,0.0003
3岿7老,10:40,0
3岿7老,11:00,0.00035
3岿7老,11:20,0
3岿7老,11:40,0.0015
3岿7老,12:00,0.0002
3岿7老,12:20,0
3岿7老,12:40,0
3岿7老,13:00,0
3岿7老,13:20,0
3岿7老,13:40,0
3岿7老,14:00,0.0006
3岿7老,14:20,0
3岿7老,14:40,0
3岿7老,15:00,0.00095
3岿7老,15:20,0.0114
3岿7老,15:40,0.006
3岿7老,16:00,0.0005
3岿7老,16:20,0.00035
3岿7老,16:40,0
3岿7老,17:00,0.0004
3岿7老,17:20,0
3岿7老,17:40,0
3岿7老,18:00,0
3岿7老,18:20,0.00635
3岿7老,18:40,0
3岿7老,19:00,0.0025
3岿7老,19:20,0.0042
3岿7老,19:40,0.0032
3岿7老,20:00,0
3岿7老,20:20,0
3岿7老,20:40,0.0007
3岿7老,21:00,0
3岿7老,21:20,0
3岿7老,21:40,0
3岿7老,22:00,0
3岿7老,22:20,0.00415
3岿7老,22:40,0.00175
3岿7老,23:00,0.004
3岿7老,23:20,0
3岿7老,23:40,0.0072
3岿7老,0:00,0
3岿7老,0:20,0.0085
3岿7老,0:40,0.0017
3岿7老,1:00,0
3岿7老,1:20,0
3岿7老,1:40,0
3岿7老,2:00,0
3岿8老,2:20,0
3岿8老,2:40,0
3岿8老,3:00,0
3岿8老,3:20,0
3岿8老,3:40,0
3岿8老,4:00,0.0035
3岿8老,4:20,0
3岿8老,4:40,0
3岿8老,5:00,0
3岿8老,5:20,0.0006
3岿8老,5:40,0.0026
3岿8老,6:00,0
3岿8老,6:20,0
3岿8老,6:40,0
3岿8老,7:00,0.00195
3岿8老,7:20,0.0075
3岿8老,7:40,0.0016
3岿8老,8:00,0.0008
3岿8老,8:20,0.0007
3岿8老,8:40,0
3岿8老,9:00,0
3岿8老,9:20,0
3岿8老,9:40,0.00045
3岿8老,10:00,0.00285
3岿8老,10:20,0.0038
3岿8老,10:40,0
3岿8老,11:00,0
3岿8老,11:20,0.00265
3岿8老,11:40,0
3岿8老,12:00,0
3岿8老,12:20,0
3岿8老,12:40,0.00425
3岿8老,13:00,0.00125
3岿8老,13:20,0.0135
3岿8老,13:40,0.0138
3岿8老,14:00,0
3岿8老,14:20,0.0033
3岿8老,14:40,0.0011
3岿8老,15:00,0.00035
3岿8老,15:20,0.00075
3岿8老,15:40,0.0003
3岿8老,16:00,0.00075
3岿8老,16:20,0.00435
3岿8老,16:40,0
3岿8老,17:00,0
3岿8老,17:20,0
3岿8老,17:40,0
3岿8老,18:00,0
3岿8老,18:20,0.001
3岿8老,18:40,0.00245
3岿8老,19:00,0.0053
3岿8老,19:20,0
3岿8老,19:40,0
3岿8老,20:00,0.0005
3岿8老,20:20,0.002
3岿8老,20:40,0.002
3岿8老,21:00,0.0042
3岿8老,21:20,0
3岿8老,21:40,0.00395
3岿8老,22:00,0.00225
3岿8老,22:20,0.00055
3岿8老,22:40,0
3岿8老,23:00,0
3岿8老,23:20,0.00015
3岿8老,23:40,0.00045
3岿8老,0:00,0.0013
3岿8老,0:20,0.0006
3岿8老,0:40,0
3岿8老,1:00,0.0006
3岿8老,1:20,0.006
3岿8老,1:40,0.006
3岿8老,2:00,0.0021
3岿9老,2:20,0
3岿9老,2:40,0
3岿9老,3:00,0
3岿9老,3:20,0
3岿9老,3:40,0.0007
3岿9老,4:00,0
3岿9老,4:20,0.00165
3岿9老,4:40,0.0014
3岿9老,5:00,0.00665
3岿9老,5:20,0.007
3岿9老,5:40,0.00595
3岿9老,6:00,0.00055
3岿9老,6:20,0.00465
3岿9老,6:40,0.00055
3岿9老,7:00,0.0014
3岿9老,7:20,0.002
3岿9老,7:40,0.0004
3岿9老,8:00,0.00385
3岿9老,8:20,0.0054
3岿9老,8:40,0.0108
3岿9老,9:00,0.0049
3岿9老,9:20,0.0214
3岿9老,9:40,0.02575
3岿9老,10:00,0.02475
3岿9老,10:20,0.0229
3岿9老,10:40,0.0023
3岿9老,11:00,0.0022
3岿9老,11:20,0
3岿9老,11:40,0.0029
3岿9老,12:00,0
3岿9老,12:20,0.00525
3岿9老,12:40,0
3岿9老,13:00,0
3岿9老,13:20,0.01435
3岿9老,13:40,0.04135
3岿9老,14:00,0.042
3岿9老,14:20,0.04185
3岿9老,14:40,0.0187
3岿9老,15:00,0.0002
3岿9老,15:20,0
3岿9老,15:40,0.00635
3岿9老,16:00,0.0119
3岿9老,16:20,0
3岿9老,16:40,0.00445
3岿9老,17:00,0.0006
3岿9老,17:20,0.0023
3岿9老,17:40,0.0015
3岿9老,18:00,0.0032
3岿9老,18:20,0
3岿9老,18:40,0.0006
3岿9老,19:00,0
3岿9老,19:20,0.00075
3岿9老,19:40,0.0012
3岿9老,20:00,0.00055
3岿9老,20:20,0.00015
3岿9老,20:40,0.0016
3岿9老,21:00,0
3岿9老,21:20,0
3岿9老,21:40,0.0002
3岿9老,22:00,0.0012
3岿9老,22:20,0.0016
3岿9老,22:40,0.0008
3岿9老,23:00,0.0038
3岿9老,23:20,0
3岿9老,23:40,0
3岿9老,0:00,0
3岿9老,0:20,0
3岿9老,0:40,0.00305
3岿9老,1:00,0
3岿9老,1:20,0
3岿9老,1:40,0
3岿9老,2:00,0
3岿10老,2:20,0.003
3岿10老,2:40,0
3岿10老,3:00,0
3岿10老,3:20,0
3岿10老,3:40,0
3岿10老,4:00,0
3岿10老,4:20,0
3岿10老,4:40,0
3岿10老,5:00,0
3岿10老,5:20,0
3岿10老,5:40,0
3岿10老,6:00,0
3岿10老,6:20,0.0022
3岿10老,6:40,0
3岿10老,7:00,0.0007
3岿10老,7:20,0.0038
3岿10老,7:40,0
3岿10老,8:00,0.0044
3岿10老,8:20,0.005
3岿10老,8:40,0
3岿10老,9:00,0.0033
3岿10老,9:20,0.0066
3岿10老,9:40,0.00895
3岿10老,10:00,0
3岿10老,10:20,0
3岿10老,10:40,0.00075
3岿10老,11:00,0.0007
3岿10老,11:20,0
3岿10老,11:40,0
3岿10老,12:00,0
3岿10老,12:20,0
3岿10老,12:40,0
3岿10老,13:00,0.0005
3岿10老,13:20,0
3岿10老,13:40,0.0063
3岿10老,14:00,0.00945
3岿10老,14:20,0.0048
3岿10老,14:40,0
3岿10老,15:00,0
3岿10老,15:20,0.00205
3岿10老,15:40,0
3岿10老,16:00,0
3岿10老,16:20,0.0004
3岿10老,16:40,0
3岿10老,17:00,0.00125
3岿10老,17:20,0
3岿10老,17:40,0
3岿10老,18:00,0.0012
3岿10老,18:20,0
3岿10老,18:40,0
3岿10老,19:00,0
3岿10老,19:20,0
3岿10老,19:40,0
3岿10老,20:00,0.0004
3岿10老,20:20,0
3岿10老,20:40,0.0122
3岿10老,21:00,0.00215
3岿10老,21:20,0.00225
3岿10老,21:40,0
3岿10老,22:00,0
3岿10老,22:20,0.0046
3岿10老,22:40,0.0027
3岿10老,23:00,0.00035
3岿10老,23:20,0
3岿10老,23:40,0
3岿10老,0:00,0.00045
3岿10老,0:20,0.00325
3岿10老,0:40,0.0163
3岿10老,1:00,0.064
3岿10老,1:20,0.0028
3岿10老,1:40,0.0007
3岿10老,2:00,0
3岿11老,2:20,0
3岿11老,2:40,0.0007
3岿11老,3:00,0
3岿11老,3:20,0
3岿11老,3:40,0
3岿11老,4:00,0
3岿11老,4:20,0
3岿11老,4:40,0
3岿11老,5:00,0
3岿11老,5:20,0.0015
3岿11老,5:40,0.0015
3岿11老,6:00,0.00015
3岿11老,6:20,0
3岿11老,6:40,0
3岿11老,7:00,0.0002
3岿11老,7:20,0
3岿11老,7:40,0
3岿11老,8:00,0.0005
3岿11老,8:20,0.0102
3岿11老,8:40,0.0025
3岿11老,9:00,0.006
3岿11老,9:20,0
3岿11老,9:40,0
3岿11老,10:00,0.0008
3岿11老,10:20,0.0041
3岿11老,10:40,0.0022
3岿11老,11:00,0.0028
3岿11老,11:20,0.00255
3岿11老,11:40,0
3岿11老,12:00,0
3岿11老,12:20,0.0007
3岿11老,12:40,0.003
3岿11老,13:00,0.0036
3岿11老,13:20,0
3岿11老,13:40,0
3岿11老,14:00,0.0002
3岿11老,14:20,0.0015
3岿11老,14:40,0.0006
3岿11老,15:00,0
3岿11老,15:20,0
3岿11老,15:40,0
3岿11老,16:00,0.0006
3岿11老,16:20,0
3岿11老,16:40,0
3岿11老,17:00,0
3岿11老,17:20,0
3岿11老,17:40,0.0036
3岿11老,18:00,0.0067
3岿11老,18:20,0
3岿11老,18:40,0.0003
3岿11老,19:00,0
3岿11老,19:20,0
3岿11老,19:40,0.00895
3岿11老,20:00,0
3岿11老,20:20,0
3岿11老,20:40,0.00285
3岿11老,21:00,0.0033
3岿11老,21:20,0.00805
3岿11老,21:40,0.0186
3岿11老,22:00,0.00195
3岿11老,22:20,0
3岿11老,22:40,0.0019
3岿11老,23:00,0
3岿11老,23:20,0
3岿11老,23:40,0
3岿11老,0:00,0
3岿11老,0:20,0
3岿11老,0:40,0.0038
3岿11老,1:00,0
3岿11老,1:20,0
3岿11老,1:40,0.0012
3岿11老,2:00,0.0018
3岿12老,2:20,0
3岿12老,2:40,0
3岿12老,3:00,0.0116
3岿12老,3:20,0.01925
3岿12老,3:40,0.01185
3岿12老,4:00,0.008
3岿12老,4:20,0.01
3岿12老,4:40,0.01
3岿12老,5:00,0.01
3岿12老,5:20,0.01035
3岿12老,5:40,0.01135
3岿12老,6:00,0.0065
3岿12老,6:20,0
3岿12老,6:40,0
3岿12老,7:00,0
3岿12老,7:20,0
3岿12老,7:40,0
3岿12老,8:00,0
3岿12老,8:20,0
3岿12老,8:40,0
3岿12老,9:00,0.00065
3岿12老,9:20,0.0045
3岿12老,9:40,0
3岿12老,10:00,0.0057
3岿12老,10:20,0
3岿12老,10:40,0.00115
3岿12老,11:00,0.00075
3岿12老,11:20,0
3岿12老,11:40,0
3岿12老,12:00,0.0042
3岿12老,12:20,0.0016
3岿12老,12:40,0
3岿12老,13:00,0
3岿12老,13:20,0.003
3岿12老,13:40,0.003
3岿12老,14:00,0.0063
3岿12老,14:20,0.01085
3岿12老,14:40,0.006
3岿12老,15:00,0.0151
3岿12老,15:20,0.02305
3岿12老,15:40,0.0095
3岿12老,16:00,0.0019
3岿12老,16:20,0.0033
3岿12老,16:40,0.0039
3岿12老,17:00,0.0006
3岿12老,17:20,0
3岿12老,17:40,0.004
3岿12老,18:00,0.00105
3岿12老,18:20,0
3岿12老,18:40,0
3岿12老,19:00,0
3岿12老,19:20,0
3岿12老,19:40,0.00055
3岿12老,20:00,0
3岿12老,20:20,0.00545
3岿12老,20:40,0.00195
3岿12老,21:00,0.0038
3岿12老,21:20,0.007
3岿12老,21:40,0.002
3岿12老,22:00,0.00805
3岿12老,22:20,0.0061
3岿12老,22:40,0.0021
3岿12老,23:00,0.0067
3岿12老,23:20,0.0029
3岿12老,23:40,0.00255
3岿12老,0:00,0.0046
3岿12老,0:20,0.0007
3岿12老,0:40,0.0013
3岿12老,1:00,0
3岿12老,1:20,0
3岿12老,1:40,0.0032
3岿12老,2:00,0.01235
3岿13老,2:20,0
3岿13老,2:40,0
3岿13老,3:00,0
3岿13老,3:20,0.0007
3岿13老,3:40,0
3岿13老,4:00,0
3岿13老,4:20,0.0005
3岿13老,4:40,0
3岿13老,5:00,0.00195
3岿13老,5:20,0
3岿13老,5:40,0.0028
3岿13老,6:00,0.0014
3岿13老,6:20,0
3岿13老,6:40,0
3岿13老,7:00,0
3岿13老,7:20,0.004
3岿13老,7:40,0
3岿13老,8:00,0.0015
3岿13老,8:20,0
3岿13老,8:40,0
3岿13老,9:00,0.00125
3岿13老,9:20,0.0005
3岿13老,9:40,0
3岿13老,10:00,0.0027
3岿13老,10:20,0
3岿13老,10:40,0.022
3岿13老,11:00,0.0164
3岿13老,11:20,0.0005
3岿13老,11:40,0.0108
3岿13老,12:00,0
3岿13老,12:20,0
3岿13老,12:40,0.005
3岿13老,13:00,0.005
3岿13老,13:20,0.00845
3岿13老,13:40,0.0098
3岿13老,14:00,0.0023
3岿13老,14:20,0.0011
3岿13老,14:40,0
3岿13老,15:00,0.00075
3岿13老,15:20,0
3岿13老,15:40,0.00045
3岿13老,16:00,0.01735
3岿13老,16:20,0.03005
3岿13老,16:40,0.01825
3岿13老,17:00,0.00975
3岿13老,17:20,0.0378
3岿13老,17:40,0.0049
3岿13老,18:00,0.0024
3岿13老,18:20,0.00035
3岿13老,18:40,0.0075
3岿13老,19:00,0.0026
3岿13老,19:20,0.0043
3岿13老,19:40,0.00115
3岿13老,20:00,0.0018
3岿13老,20:20,0.00025
3岿13老,20:40,0.00475
3岿13老,21:00,0.0019
3岿13老,21:20,0
3岿13老,21:40,0.0012
3岿13老,22:00,0.0057
3岿13老,22:20,0
3岿13老,22:40,0
3岿13老,23:00,0
3岿13老,23:20,0.0005
3岿13老,23:40,0
3岿13老,0:00,0.0026
3岿13老,0:20,0.00165
3岿13老,0:40,0.0006
3岿13老,1:00,0.0048
3岿13老,1:20,0
3岿13老,1:40,0.0034
3岿13老,2:00,0
3岿14老,2:20,0
3岿14老,2:40,0
3岿14老,3:00,0
3岿14老,3:20,0
3岿14老,3:40,0
3岿14老,4:00,0
3岿14老,4:20,0.0082
3岿14老,4:40,0
3岿14老,5:00,0
3岿14老,5:20,0
3岿14老,5:40,0.0009
3岿14老,6:00,0
3岿14老,6:20,0.00075
3岿14老,6:40,0.0044
3岿14老,7:00,0
3岿14老,7:20,0.0039
3岿14老,7:40,0
3岿14老,8:00,0.00975
3岿14老,8:20,0.01275
3岿14老,8:40,0
3岿14老,9:00,0
3岿14老,9:20,0
3岿14老,9:40,0
3岿14老,10:00,0
3岿14老,10:20,0
3岿14老,10:40,0.00545
3岿14老,11:00,0.0099
3岿14老,11:20,0.0033
3岿14老,11:40,0
3岿14老,12:00,0.00785
3岿14老,12:20,0.0017
3岿14老,12:40,0.001
3岿14老,13:00,0
3岿14老,13:20,0.00555
3岿14老,13:40,0
3岿14老,14:00,0.00165
3岿14老,14:20,0.01875
3岿14老,14:40,0.0142
3岿14老,15:00,0.00025
3岿14老,15:20,0.0036
3岿14老,15:40,0
3岿14老,16:00,0.006
3岿14老,16:20,0.0048
3岿14老,16:40,0.00035
3岿14老,17:00,0.0031
3岿14老,17:20,0
3岿14老,17:40,0.00055
3岿14老,18:00,0.0006
3岿14老,18:20,0.00195
3岿14老,18:40,0.0015
3岿14老,19:00,0
3岿14老,19:20,0
3岿14老,19:40,0
3岿14老,20:00,0
3岿14老,20:20,0.00265
3岿14老,20:40,0
3岿14老,21:00,0.0016
3岿14老,21:20,0
3岿14老,21:40,0.0306
3岿14老,22:00,0.00775
3岿14老,22:20,0.0021
3岿14老,22:40,0.00725
3岿14老,23:00,0
3岿14老,23:20,0
3岿14老,23:40,0
3岿14老,0:00,0
3岿14老,0:20,0.0123
3岿14老,0:40,0.0007
3岿14老,1:00,0
3岿14老,1:20,0.0007
3岿14老,1:40,0
3岿14老,2:00,0
3岿15老,2:20,0.00035
3岿15老,2:40,0
3岿15老,3:00,0
3岿15老,3:20,0
3岿15老,3:40,0
3岿15老,4:00,0
3岿15老,4:20,0
3岿15老,4:40,0
3岿15老,5:00,0
3岿15老,5:20,0
3岿15老,5:40,0
3岿15老,6:00,0.00325
3岿15老,6:20,0.0014
3岿15老,6:40,0.0007
3岿15老,7:00,0
3岿15老,7:20,0.0024
3岿15老,7:40,0.004
3岿15老,8:00,0.00025
3岿15老,8:20,0.00225
3岿15老,8:40,0
3岿15老,9:00,0
3岿15老,9:20,0
3岿15老,9:40,0.0007
3岿15老,10:00,0
3岿15老,10:20,0
3岿15老,10:40,0
3岿15老,11:00,0
3岿15老,11:20,0.0006
3岿15老,11:40,0
3岿15老,12:00,0
3岿15老,12:20,0.0066
3岿15老,12:40,0.00415
3岿15老,13:00,0
3岿15老,13:20,0.00935
3岿15老,13:40,0.011
3岿15老,14:00,0.011
3岿15老,14:20,0.0022
3岿15老,14:40,0.0008
3岿15老,15:00,0
3岿15老,15:20,0
3岿15老,15:40,0.0113
3岿15老,16:00,0.0028
3岿15老,16:20,0.0035
3岿15老,16:40,0
3岿15老,17:00,0.0024
3岿15老,17:20,0
3岿15老,17:40,0
3岿15老,18:00,0
3岿15老,18:20,0
3岿15老,18:40,0.0002
3岿15老,19:00,0.0026
3岿15老,19:20,0
3岿15老,19:40,0
3岿15老,20:00,0.0006
3岿15老,20:20,0.0032
3岿15老,20:40,0
3岿15老,21:00,0
3岿15老,21:20,0.0006
3岿15老,21:40,0.0016
3岿15老,22:00,0
3岿15老,22:20,0
3岿15老,22:40,0.00555
3岿15老,23:00,0
3岿15老,23:20,0
3岿15老,23:40,0
3岿15老,0:00,0
3岿15老,0:20,0.0053
3岿15老,0:40,0.02525
3岿15老,1:00,0
3岿15老,1:20,0
3岿15老,1:40,0.00075
3岿15老,2:00,0
3岿16老,2:20,0.0104
3岿16老,2:40,0.0136
3岿16老,3:00,0.0005
3岿16老,3:20,0
3岿16老,3:40,0
3岿16老,4:00,0
3岿16老,4:20,0
3岿16老,4:40,0.0004
3岿16老,5:00,0
3岿16老,5:20,0
3岿16老,5:40,0
3岿16老,6:00,0
3岿16老,6:20,0.0004
3岿16老,6:40,0
3岿16老,7:00,0
3岿16老,7:20,0.00325
3岿16老,7:40,0.0063
3岿16老,8:00,0.0057
3岿16老,8:20,0.0008
3岿16老,8:40,0.0035
3岿16老,9:00,0
3岿16老,9:20,0.0012
3岿16老,9:40,0
3岿16老,10:00,0.0007
3岿16老,10:20,0.0066
3岿16老,10:40,0.0014
3岿16老,11:00,0
3岿16老,11:20,0
3岿16老,11:40,0
3岿16老,12:00,0.006
3岿16老,12:20,0.003
3岿16老,12:40,0.0022
3岿16老,13:00,0.0014
3岿16老,13:20,0.04135
3岿16老,13:40,0.05585
3岿16老,14:00,0.01535
3岿16老,14:20,0
3岿16老,14:40,0.0024
3岿16老,15:00,0.0007
3岿16老,15:20,0.0041
3岿16老,15:40,0.0148
3岿16老,16:00,0.0048
3岿16老,16:20,0.0019
3岿16老,16:40,0.00675
3岿16老,17:00,0.0051
3岿16老,17:20,0.00125
3岿16老,17:40,0.0033
3岿16老,18:00,0.0073
3岿16老,18:20,0
3岿16老,18:40,0
